Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err,Depth,Depth_std_err
1984,Gulf of Mexico,Lutjanus synagris,28.7428761421775,0.207378626805648,-94.1711444248305,0.337863150059034,54.2216450479821,9.44833060868987
1985,Gulf of Mexico,Lutjanus synagris,29.5386899407752,0.262830867905762,-88.7480688644815,0.551469072320879,52.070064583308,1.50229451967219
1986,Gulf of Mexico,Lutjanus synagris,28.7699548886006,0.0868239905938814,-91.1368939623243,0.545011327500976,48.2307263605781,4.28974691755941
1987,Gulf of Mexico,Lutjanus synagris,28.7409699084216,0.114138873215948,-91.4462436322294,0.792702312215397,51.4282446487265,3.16066448097067
1988,Gulf of Mexico,Lutjanus synagris,28.6559984091794,0.211242077314061,-93.5340427156716,0.563797579165898,55.1278488462008,6.74673173839943
1989,Gulf of Mexico,Lutjanus synagris,28.6883932516979,0.12267920507105,-93.3002417299328,0.634982740055531,62.5884818807774,1.36128426653121
1990,Gulf of Mexico,Lutjanus synagris,28.6578255434156,0.106722683303468,-91.9952048296561,0.73319843635571,51.8336326706439,3.15578792245587
1991,Gulf of Mexico,Lutjanus synagris,28.6238459416992,0.0370770442562639,-93.4050047711023,0.433554841604916,59.4612506118784,2.2457375170939
1992,Gulf of Mexico,Lutjanus synagris,28.9396845516361,0.167853177180487,-92.7365090584803,0.798569176180372,48.9661120895751,6.08105667122008
1993,Gulf of Mexico,Lutjanus synagris,28.7873796098045,0.103669441611923,-92.1578660302673,0.68157654833433,48.2843500111923,4.74827702204741
1994,Gulf of Mexico,Lutjanus synagris,29.0666861297429,0.199684124869099,-91.5632022218858,1.07496713483853,56.310859945121,2.94099583248719
1995,Gulf of Mexico,Lutjanus synagris,28.6044144778521,0.148148080538495,-92.5792090926589,0.63933483818739,55.8702635991853,3.29888967987135
1996,Gulf of Mexico,Lutjanus synagris,28.8487963491652,0.186964125473049,-92.452435423672,1.07386952511964,57.8533255553898,2.37480449301579
1997,Gulf of Mexico,Lutjanus synagris,28.4823015901965,0.13430381309648,-94.465491102993,0.480315813655904,59.9990937961573,1.63469583164643
1998,Gulf of Mexico,Lutjanus synagris,28.7557452927648,0.112281623263605,-93.4805006290986,0.416040892062131,55.0544092026632,5.44874453787738
1999,Gulf of Mexico,Lutjanus synagris,27.9336778563025,0.448154166202999,-93.9253120173956,1.06201200194015,51.0687439176219,4.39002573763575
2000,Gulf of Mexico,Lutjanus synagris,28.6149422332365,0.164647450307797,-92.5990239457116,0.570102613443353,55.4243489233949,2.78276779496791
2001,Gulf of Mexico,Lutjanus synagris,28.6428937850022,0.0403163906107881,-92.1127759326014,0.641152384436455,52.3897972741102,2.41195805753174
2002,Gulf of Mexico,Lutjanus synagris,28.5326257633722,0.158442893995395,-93.6486336344274,0.644802137758377,57.218066078296,2.19763950620713
2003,Gulf of Mexico,Lutjanus synagris,28.7736502568123,0.339888001268137,-92.0669521410468,1.26141742778632,54.4818722460395,2.76623153685353
2004,Gulf of Mexico,Lutjanus synagris,28.9221415519352,0.172666455444492,-91.7152544727016,0.805214115666109,57.1677966341587,2.65512977276539
2005,Gulf of Mexico,Lutjanus synagris,29.2816484441503,0.233648058112021,-89.9633345576029,0.821819905635792,54.8032943759777,1.79268996476001
2006,Gulf of Mexico,Lutjanus synagris,28.5262651312908,0.208708419638936,-93.6239269203524,0.610883186782071,53.3270386589119,3.69771139422063
2007,Gulf of Mexico,Lutjanus synagris,28.652241166517,0.179486743607729,-93.2949210155297,0.808747684353454,57.6959670806916,2.24182242168594
2008,Gulf of Mexico,Lutjanus synagris,28.8696336533216,0.263634859020462,-91.642120748817,0.926909577513832,55.1272610343578,2.39713543062043
2009,Gulf of Mexico,Lutjanus synagris,28.7906567136496,0.186607524380324,-91.5078080061575,0.718043478208652,53.8824304034304,2.23743081780545
2010,Gulf of Mexico,Lutjanus synagris,28.7788781090752,0.173670840426199,-93.1014243492868,0.702347378533448,54.6813037137688,4.21046821182519
2011,Gulf of Mexico,Lutjanus synagris,28.6945409633809,0.122946815646878,-92.8895901347044,0.832706265364016,58.6964607700032,2.75856572480441
2012,Gulf of Mexico,Lutjanus synagris,28.6784260650638,0.0310783956213203,-93.081248426017,0.51691475957546,62.3715528302593,1.5774689871798
2013,Gulf of Mexico,Lutjanus synagris,28.669377018774,0.0460339484740463,-93.2624747308215,0.402936199757121,61.2791500120492,2.88596273366487
